filename,start_time,end_time,chord
Gordon/Jong_voor_altijd.mid,178.655,179.34,Unknown
Gordon/Jong_voor_altijd.mid,179.34,180.0,A Major
Gordon/Jong_voor_altijd.mid,180.0,180.615,Unknown
Gordon/Jong_voor_altijd.mid,180.659,181.962,Unknown
Gordon/Jong_voor_altijd.mid,181.978,182.465,A Major
Gordon/Jong_voor_altijd.mid,182.61,183.102,A Major
Gordon/Jong_voor_altijd.mid,183.272,185.06,Unknown
Gordon/Jong_voor_altijd.mid,185.275,185.635,Unknown
Gordon/Jong_voor_altijd.mid,186.154,186.744,Unknown
Gordon/Jong_voor_altijd.mid,187.241,187.891,Unknown
Gordon/Jong_voor_altijd.mid,187.912,188.461,D Major
Gordon/Jong_voor_altijd.mid,188.571,190.11,Unknown
Gordon/Jong_voor_altijd.mid,190.11,191.185,A Major
Gordon/Jong_voor_altijd.mid,191.185,192.326,Unknown
Gordon/Jong_voor_altijd.mid,192.417,193.357,Unknown
Marco_Borsato/At_This_Moment.mid,12.721,14.018,Unknown
Marco_Borsato/At_This_Moment.mid,14.096,14.485,Unknown
Marco_Borsato/At_This_Moment.mid,14.816,16.728,Unknown
Marco_Borsato/At_This_Moment.mid,16.908,20.445,Unknown
Marco_Borsato/At_This_Moment.mid,20.478,21.143,Unknown
Marco_Borsato/At_This_Moment.mid,21.353,21.893,Unknown
Marco_Borsato/At_This_Moment.mid,21.893,22.331,F# Major
Marco_Borsato/At_This_Moment.mid,23.059,23.89,F# Major
Marco_Borsato/At_This_Moment.mid,24.007,24.463,F# Major
Marco_Borsato/At_This_Moment.mid,24.728,25.176,F# Major
Marco_Borsato/At_This_Moment.mid,25.419,26.79,A# Minor
Marco_Borsato/At_This_Moment.mid,26.79,27.272,Unknown
Marco_Borsato/At_This_Moment.mid,27.518,27.901,A# Minor
Marco_Borsato/At_This_Moment.mid,27.901,28.919,Unknown
Marco_Borsato/At_This_Moment.mid,28.919,29.401,A# Minor
Marco_Borsato/At_This_Moment.mid,29.691,30.254,C# Minor
Marco_Borsato/At_This_Moment.mid,30.375,30.967,C# Minor
Marco_Borsato/At_This_Moment.mid,31.246,31.776,Unknown
Marco_Borsato/At_This_Moment.mid,31.776,32.154,C# Minor
Marco_Borsato/At_This_Moment.mid,32.154,35.912,Unknown
Marco_Borsato/At_This_Moment.mid,35.993,36.555,D# Major
Marco_Borsato/At_This_Moment.mid,36.691,37.334,Unknown
Marco_Borsato/At_This_Moment.mid,37.423,38.114,Unknown
Marco_Borsato/At_This_Moment.mid,38.114,38.54,G# Minor
Marco_Borsato/At_This_Moment.mid,38.54,40.206,Unknown
Marco_Borsato/At_This_Moment.mid,40.22,40.599,A# Minor
Marco_Borsato/At_This_Moment.mid,40.629,41.529,C# Major
Marco_Borsato/At_This_Moment.mid,41.695,42.118,A# Minor
Marco_Borsato/At_This_Moment.mid,42.327,44.485,Unknown
Marco_Borsato/At_This_Moment.mid,44.709,45.173,C# Major
Marco_Borsato/At_This_Moment.mid,45.173,45.625,Unknown
Marco_Borsato/At_This_Moment.mid,45.904,46.331,A# Minor
Marco_Borsato/At_This_Moment.mid,46.548,48.761,Unknown
Marco_Borsato/At_This_Moment.mid,48.761,49.265,A# Minor
Marco_Borsato/At_This_Moment.mid,49.419,49.934,A# Minor
Marco_Borsato/At_This_Moment.mid,49.934,50.338,Unknown
Marco_Borsato/At_This_Moment.mid,50.827,51.463,F# Major
Marco_Borsato/At_This_Moment.mid,51.551,52.239,Unknown
Marco_Borsato/At_This_Moment.mid,52.239,52.856,F# Major
Marco_Borsato/At_This_Moment.mid,52.945,53.415,D# Minor
Marco_Borsato/At_This_Moment.mid,53.603,55.055,Unknown
Marco_Borsato/At_This_Moment.mid,55.765,56.419,B Major
Marco_Borsato/At_This_Moment.mid,56.47,57.136,B Major
Marco_Borsato/At_This_Moment.mid,57.136,59.257,Unknown
Marco_Borsato/At_This_Moment.mid,59.47,59.974,Unknown
Marco_Borsato/At_This_Moment.mid,59.974,60.448,F# Major
Marco_Borsato/At_This_Moment.mid,60.673,61.055,F# Major
Marco_Borsato/At_This_Moment.mid,61.445,61.882,Unknown
Marco_Borsato/At_This_Moment.mid,62.114,63.092,Unknown
Marco_Borsato/At_This_Moment.mid,63.54,65.643,Unknown
Marco_Borsato/At_This_Moment.mid,65.651,66.342,Unknown
Marco_Borsato/At_This_Moment.mid,66.342,66.768,C# Major
Marco_Borsato/At_This_Moment.mid,67.742,68.32,C# Minor
Marco_Borsato/At_This_Moment.mid,68.441,69.143,Unknown
Marco_Borsato/At_This_Moment.mid,69.165,69.617,C# Minor
Marco_Borsato/At_This_Moment.mid,69.886,70.272,C# Minor
Marco_Borsato/At_This_Moment.mid,70.367,71.434,Unknown
Marco_Borsato/At_This_Moment.mid,71.934,74.139,Unknown
Marco_Borsato/At_This_Moment.mid,74.139,74.695,D# Dominant 7th
Marco_Borsato/At_This_Moment.mid,74.739,75.419,Unknown
Marco_Borsato/At_This_Moment.mid,75.452,75.996,Unknown
Marco_Borsato/At_This_Moment.mid,76.169,78.312,Unknown
Marco_Borsato/At_This_Moment.mid,78.312,79.044,Unknown
Marco_Borsato/At_This_Moment.mid,79.066,79.467,Unknown
Marco_Borsato/At_This_Moment.mid,79.779,80.434,Unknown
Marco_Borsato/At_This_Moment.mid,80.437,82.551,Unknown
Marco_Borsato/At_This_Moment.mid,82.595,83.279,Unknown
Marco_Borsato/At_This_Moment.mid,83.305,83.702,Unknown
Marco_Borsato/At_This_Moment.mid,84.448,87.382,Unknown
Marco_Borsato/At_This_Moment.mid,87.507,88.18,Unknown
Marco_Borsato/At_This_Moment.mid,88.239,88.878,Unknown
Marco_Borsato/At_This_Moment.mid,88.959,89.584,F# Major
Marco_Borsato/At_This_Moment.mid,89.603,90.206,F# Major
Marco_Borsato/At_This_Moment.mid,90.206,91.084,Unknown
Marco_Borsato/At_This_Moment.mid,91.084,91.687,F# Major
Marco_Borsato/At_This_Moment.mid,91.742,92.331,F# Major
Marco_Borsato/At_This_Moment.mid,92.456,92.922,F# Major
Marco_Borsato/At_This_Moment.mid,93.132,97.433,Unknown
Marco_Borsato/At_This_Moment.mid,97.433,99.217,B Major
Marco_Borsato/At_This_Moment.mid,99.573,99.937,F# Major
Marco_Borsato/At_This_Moment.mid,100.246,100.643,F# Major
Marco_Borsato/At_This_Moment.mid,100.93,101.371,F# Major
Marco_Borsato/At_This_Moment.mid,101.687,102.29,G# Minor
Marco_Borsato/At_This_Moment.mid,102.331,102.889,Unknown
Marco_Borsato/At_This_Moment.mid,103.029,103.731,Unknown
Marco_Borsato/At_This_Moment.mid,103.739,104.286,Unknown
Marco_Borsato/At_This_Moment.mid,104.419,105.172,Unknown
Marco_Borsato/At_This_Moment.mid,105.191,105.639,Unknown
Marco_Borsato/At_This_Moment.mid,105.889,106.525,F# Major
Marco_Borsato/At_This_Moment.mid,106.581,108.647,Unknown
Marco_Borsato/At_This_Moment.mid,108.706,109.36,F# Major
Marco_Borsato/At_This_Moment.mid,109.389,109.882,F# Major
Marco_Borsato/At_This_Moment.mid,110.114,111.985,Unknown
Marco_Borsato/At_This_Moment.mid,111.989,113.522,Unknown
Marco_Borsato/At_This_Moment.mid,113.639,114.353,Unknown
Marco_Borsato/At_This_Moment.mid,114.353,115.011,B Major
Marco_Borsato/At_This_Moment.mid,115.033,115.661,B Major
Marco_Borsato/At_This_Moment.mid,115.731,116.158,B Major
Marco_Borsato/At_This_Moment.mid,116.158,116.47,Unknown
Marco_Borsato/At_This_Moment.mid,116.47,117.095,F# Major
Marco_Borsato/At_This_Moment.mid,117.165,117.606,F# Major
Marco_Borsato/At_This_Moment.mid,117.904,120.441,Unknown
Marco_Borsato/At_This_Moment.mid,120.455,121.18,Unknown
Marco_Borsato/At_This_Moment.mid,121.419,122.114,Unknown
Marco_Borsato/At_This_Moment.mid,122.117,123.478,Unknown
Marco_Borsato/At_This_Moment.mid,123.478,124.669,C# Major
Marco_Borsato/At_This_Moment.mid,124.9,125.522,Unknown
Marco_Borsato/At_This_Moment.mid,125.536,126.356,Unknown
Marco_Borsato/At_This_Moment.mid,126.367,126.996,Unknown
Marco_Borsato/At_This_Moment.mid,127.775,128.213,Unknown
Marco_Borsato/At_This_Moment.mid,128.478,128.819,Unknown
Marco_Borsato/At_This_Moment.mid,128.897,130.643,Unknown
Marco_Borsato/At_This_Moment.mid,131.29,131.875,C# Major
Marco_Borsato/At_This_Moment.mid,131.963,132.602,C# Major
Marco_Borsato/At_This_Moment.mid,132.672,132.981,C# Major
Marco_Borsato/At_This_Moment.mid,133.408,133.827,C# Major
Marco_Borsato/At_This_Moment.mid,133.827,134.801,Unknown
Marco_Borsato/At_This_Moment.mid,135.54,136.084,C# Minor
Marco_Borsato/At_This_Moment.mid,136.194,136.838,C# Minor
Marco_Borsato/At_This_Moment.mid,137.617,138.106,C# Minor
Marco_Borsato/At_This_Moment.mid,138.106,139.198,Unknown
Marco_Borsato/At_This_Moment.mid,139.198,139.698,C# Minor
Marco_Borsato/At_This_Moment.mid,139.727,141.856,Unknown
Marco_Borsato/At_This_Moment.mid,141.871,142.477,D# Dominant 7th
Marco_Borsato/At_This_Moment.mid,142.503,143.356,Unknown
Marco_Borsato/At_This_Moment.mid,143.933,146.808,Unknown
Marco_Borsato/At_This_Moment.mid,146.834,147.231,Unknown
Marco_Borsato/At_This_Moment.mid,147.257,151.466,Unknown
Marco_Borsato/At_This_Moment.mid,151.492,154.577,Unknown
Marco_Borsato/At_This_Moment.mid,154.577,155.147,Unknown
Marco_Borsato/At_This_Moment.mid,155.294,155.922,Unknown
Marco_Borsato/At_This_Moment.mid,156.014,156.724,Unknown
Marco_Borsato/At_This_Moment.mid,156.724,158.007,F# Major
Marco_Borsato/At_This_Moment.mid,158.93,159.249,F# Major
Marco_Borsato/At_This_Moment.mid,159.529,159.937,F# Major
Marco_Borsato/At_This_Moment.mid,160.345,160.665,F# Major
Marco_Borsato/At_This_Moment.mid,160.897,162.871,Unknown
Marco_Borsato/At_This_Moment.mid,163.04,163.731,Unknown
Marco_Borsato/At_This_Moment.mid,163.738,164.18,Unknown
Marco_Borsato/At_This_Moment.mid,164.404,164.9,Unknown
Marco_Borsato/At_This_Moment.mid,165.165,165.819,C# Minor
Marco_Borsato/At_This_Moment.mid,165.856,166.481,C# Minor
Marco_Borsato/At_This_Moment.mid,166.569,166.974,Unknown
Marco_Borsato/At_This_Moment.mid,169.312,169.841,Unknown
Marco_Borsato/At_This_Moment.mid,169.856,170.687,Unknown
Marco_Borsato/At_This_Moment.mid,170.919,171.441,Unknown
Marco_Borsato/At_This_Moment.mid,171.518,172.007,D# Dominant 7th
Marco_Borsato/At_This_Moment.mid,172.007,173.003,Unknown
Marco_Borsato/At_This_Moment.mid,173.003,173.393,D# Major
Marco_Borsato/At_This_Moment.mid,173.393,176.999,Unknown
Marco_Borsato/At_This_Moment.mid,177.183,177.801,Unknown
Marco_Borsato/At_This_Moment.mid,177.819,179.669,Unknown
Marco_Borsato/At_This_Moment.mid,179.985,182.066,Unknown
Marco_Borsato/At_This_Moment.mid,182.069,184.238,Unknown
Marco_Borsato/At_This_Moment.mid,184.253,185.441,Unknown
Marco_Borsato/At_This_Moment.mid,185.624,188.404,Unknown
Marco_Borsato/At_This_Moment.mid,188.404,188.852,C# Major
Marco_Borsato/At_This_Moment.mid,188.852,191.635,Unknown
Marco_Borsato/At_This_Moment.mid,192.661,193.106,Unknown
Marco_Borsato/At_This_Moment.mid,193.341,198.334,Unknown
Marco_Borsato/At_This_Moment.mid,198.334,203.308,Unknown
Marco_Borsato/At_This_Moment.mid,203.308,206.065,C# Dominant 7th
Marco_Borsato/At_This_Moment.mid,206.069,211.716,Unknown
Marco_Borsato/At_This_Moment.mid,212.551,212.852,Unknown
Marco_Borsato/At_This_Moment.mid,213.264,213.61,F# Major
Marco_Borsato/At_This_Moment.mid,213.871,214.326,F# Major
Marco_Borsato/At_This_Moment.mid,214.576,215.624,F# Major
Marco_Borsato/At_This_Moment.mid,215.9,216.643,Unknown
Marco_Borsato/At_This_Moment.mid,216.661,217.301,Unknown
Marco_Borsato/At_This_Moment.mid,217.382,218.099,Unknown
Marco_Borsato/At_This_Moment.mid,218.106,218.543,Unknown
Marco_Borsato/At_This_Moment.mid,218.815,219.198,Unknown
Marco_Borsato/At_This_Moment.mid,219.518,219.959,Unknown
Marco_Borsato/At_This_Moment.mid,220.279,220.871,B Major
Marco_Borsato/At_This_Moment.mid,220.929,221.51,B Major
Marco_Borsato/At_This_Moment.mid,221.621,222.087,B Major
Marco_Borsato/At_This_Moment.mid,222.271,224.455,Unknown
Marco_Borsato/At_This_Moment.mid,224.477,231.532,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,4.459,4.865,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,6.41,8.699,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,8.699,11.351,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,12.926,17.208,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,17.208,17.838,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,17.937,19.012,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,19.468,19.822,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,20.992,22.255,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,22.5,22.863,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,23.108,25.093,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,27.973,28.336,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,28.378,29.349,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,29.594,29.957,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,30.0,30.363,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,30.401,35.228,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,35.472,35.836,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,36.081,37.094,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,37.217,38.065,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,38.918,39.738,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,40.945,41.309,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,41.351,43.336,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,45.409,45.783,F# Minor
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,45.84,46.499,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,47.026,47.44,A Major
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,47.634,48.116,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,48.64,49.02,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,49.763,50.265,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,50.27,50.675,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,51.754,52.071,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,52.415,53.281,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,53.285,53.922,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,54.923,56.148,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,56.148,56.581,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,58.236,58.783,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,58.905,59.917,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,59.999,60.607,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,60.645,60.992,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,61.41,61.802,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,62.432,64.856,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,64.856,65.265,B Major
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,65.878,66.184,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,67.085,67.499,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,68.065,68.715,B Major
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,68.715,69.328,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,69.518,71.509,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,73.071,74.146,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,74.602,74.957,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,76.127,77.389,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,77.634,77.997,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,78.242,80.227,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,83.107,83.47,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,83.512,84.484,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,84.729,85.092,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,85.134,85.497,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,85.535,90.362,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,90.607,90.97,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,91.215,92.228,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,92.351,93.2,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,94.053,94.872,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,96.08,96.443,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,96.485,98.47,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,100.543,100.917,F# Minor
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,100.974,101.633,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,102.161,102.575,A Major
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,102.769,103.25,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,103.774,104.154,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,104.897,105.4,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,105.404,105.809,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,106.888,107.205,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,107.549,108.415,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,108.419,109.057,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,110.058,111.282,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,111.282,111.715,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,113.371,113.917,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,114.04,115.051,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,115.134,115.742,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,115.78,116.126,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,116.544,116.937,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,117.566,119.99,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,119.99,120.4,B Major
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,121.012,121.318,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,122.22,122.634,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,123.199,123.85,B Major
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,123.85,124.462,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,124.652,126.643,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,127.6,128.106,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,129.652,131.59,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,132.768,133.377,D Major
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,135.473,136.172,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,136.715,137.055,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,137.31,137.84,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,137.84,138.241,D Major
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,139.265,141.079,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,141.096,141.489,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,142.498,143.765,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,143.909,144.229,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,144.318,145.344,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,145.733,147.475,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,147.511,147.935,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,149.373,149.677,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,149.772,151.214,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,152.435,152.844,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,152.844,153.995,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,154.052,154.411,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,154.738,155.066,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,156.079,157.295,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,157.308,157.895,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,158.11,158.486,B Major
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,158.522,159.098,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,159.728,161.915,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,162.152,162.561,B Major
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,162.768,163.114,B Major
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,163.782,164.149,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,164.39,164.774,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,165.361,165.787,B Major
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,166.003,166.598,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,166.951,169.25,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,169.254,170.268,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,170.268,170.673,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,170.876,171.48,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,171.752,172.069,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,172.295,173.266,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,173.283,173.921,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,174.922,176.146,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,176.146,176.579,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,177.362,177.966,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,178.239,178.555,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,178.781,179.753,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,179.77,180.407,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,181.408,182.633,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,182.633,183.066,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,183.849,184.453,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,184.725,185.042,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,185.268,186.239,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,186.256,186.894,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,187.894,189.119,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,189.119,189.552,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,189.786,190.133,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,190.238,190.753,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,191.224,191.754,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,191.754,192.759,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,193.38,194.203,E Major
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,194.474,195.107,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,197.024,199.317,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,199.727,200.529,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,200.538,201.843,Unknown
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,204.959,205.325,E Dominant 7th
Marco_Borsato/Je_hoeft_niet_naar_huis_vannacht.mid,205.325,205.629,G# Diminished
Marco_Borsato/Waarom_nou_jij.mid,10.286,17.366,Unknown
Marco_Borsato/Waarom_nou_jij.mid,17.562,20.379,Unknown
Marco_Borsato/Waarom_nou_jij.mid,20.562,20.995,Unknown
Marco_Borsato/Waarom_nou_jij.mid,20.995,21.473,G Minor
Marco_Borsato/Waarom_nou_jij.mid,21.473,21.844,Unknown
Marco_Borsato/Waarom_nou_jij.mid,21.844,22.183,G Minor
Marco_Borsato/Waarom_nou_jij.mid,22.183,23.821,Unknown
Marco_Borsato/Waarom_nou_jij.mid,23.995,24.866,Unknown
Marco_Borsato/Waarom_nou_jij.mid,24.866,25.705,D# Major
Marco_Borsato/Waarom_nou_jij.mid,25.719,27.214,C Minor
Marco_Borsato/Waarom_nou_jij.mid,27.415,30.589,Unknown
Marco_Borsato/Waarom_nou_jij.mid,30.826,31.701,Unknown
Marco_Borsato/Waarom_nou_jij.mid,31.723,32.219,Unknown
Marco_Borsato/Waarom_nou_jij.mid,32.219,32.545,A# Major
Marco_Borsato/Waarom_nou_jij.mid,32.656,32.978,A# Major
Marco_Borsato/Waarom_nou_jij.mid,33.509,34.031,A# Major
Marco_Borsato/Waarom_nou_jij.mid,34.277,34.71,Unknown
Marco_Borsato/Waarom_nou_jij.mid,34.71,35.187,G Minor
